,name,price,href,img_url,additional_name
384,Zrcalne stenske nalepke (12 kosov) | HEXAGEM,17.99,https://vigoshop.si/izdelek/mirror-wall-stickers-set-of-12-wallgem-hexa/,https://vigoshop.si/app/uploads/2023/09/HEXAGEM-12-piece-set-324x324.jpg,Zrcalne stenske nalepke (12 kosov) | HEXAGEM
385,Merilnik tal 4 v 1 | SOILMETER,22.99,https://vigoshop.si/izdelek/4in1-soil-tester-soilmeter/,https://vigoshop.si/app/uploads/2023/05/Soil-Tester-Featured-Img-min-324x324.jpg,Merilnik tal 4 v 1 | SOILMETER
386,Dozirnik za med | DRIZZLE,18.99,https://vigoshop.si/izdelek/honey-dispenser-drizzle/,https://vigoshop.si/app/uploads/2023/05/Honey-Dispenser-Featured-Img-min-1-324x324.jpg,Dozirnik za med | DRIZZLE
387,Mačja zajemalka peska | SCOOPY,23.99,https://vigoshop.si/izdelek/cat-sand-scoop-scoopy/,https://vigoshop.si/app/uploads/2023/04/SCOOPY-1-324x324.jpg,Mačja zajemalka peska | SCOOPY
388,Interaktivna igrača v obliki jastoga za ljubljenčke  | LOBSTY,21.99,https://vigoshop.si/izdelek/an-interactive-lobster-shaped-pet-toy-lobsty/,https://vigoshop.si/app/uploads/2023/10/jelly_spredaj-1-324x324.jpg,Interaktivna igrača v obliki jastoga za ljubljenčke  | LOBSTY
389,Set za pletenje | KNITEWISE,18.99,https://vigoshop.si/izdelek/knitting-set-knitewise/,https://vigoshop.si/app/uploads/2023/04/KNITEWISE-FEATURED-IMG-min-324x324.jpg,Set za pletenje | KNITEWISE
390,Ženska ura in zapestnica | RHEAORA,18.99,https://vigoshop.si/izdelek/ladies-watch-bracelet-rheaora/,https://vigoshop.si/app/uploads/2023/03/RHEAORA-FEATURED-IMG-min-1-324x324.jpg,Ženska ura in zapestnica | RHEAORA
391,Božične nalepke na traku(500 kosov) | XMASROLL,15.99,https://vigoshop.si/izdelek/500-stickers-roll-christmas-stickers-happy-holiday-christmas-cartoon-stickers-decorations-christmas-gift-boxes-packaging-decoration-self-adhesive-xmasroll/,https://vigoshop.si/app/uploads/2023/10/Christmas-Cartoon-Stickers-Featured-Img-min-1-324x324.jpg,Božične nalepke na traku(500 kosov) | XMASROLL
392,Božična darilna vrečka za sladkarije (2 kosa) | CANDYBAG,18.99,https://vigoshop.si/izdelek/christmas-candy-gift-bag-candybag/,https://vigoshop.si/app/uploads/2023/10/giftbag2-324x324.jpg,Božična darilna vrečka za sladkarije (2 kosa) | CANDYBAG
393,Stroj za sladkorno peno | CANDYCLOUDS,25.99,https://vigoshop.si/izdelek/sugar-foam-machine-candyclouds/,https://vigoshop.si/app/uploads/2023/10/Sugar-Foam-Machine-Featured-Img-min-324x324.jpg,Stroj za sladkorno peno | CANDYCLOUDS
394,Ženska kapa | GLACIA,17.99,https://vigoshop.si/izdelek/womens-cap-glacia/,https://vigoshop.si/app/uploads/2023/09/slide-1-201-1-324x324.jpg,Ženska kapa | GLACIA
395,Božiček s padalom | SANTASWING,17.99,https://vigoshop.si/izdelek/christmas-decoration-balloon-santa-santaswing/,https://vigoshop.si/app/uploads/2023/09/SANTASWING-324x324.jpg,Božiček s padalom | SANTASWING
396,Ledeni globusi za obraz (2 kosa) | GLACIE,18.99,https://vigoshop.si/izdelek/glitter-rose-gold-pink-golden-crystal-facial-roller-eye-skin-cooling-ice-glass-globes-glacie/,https://vigoshop.si/app/uploads/2023/09/Ice-Glass-Globes-Featured-Img-min-324x324.jpg,Ledeni globusi za obraz (2 kosa) | GLACIE
397,Spodnjice z visokim pasom | LACEY (3 kosi v kompletu),18.99,https://vigoshop.si/izdelek/high-waisted-pants-lacey/,https://vigoshop.si/app/uploads/2023/09/High-Waisted-Pants-Featured-Img-min-324x324.jpg,Spodnjice z visokim pasom | LACEY (3 kosi v kompletu)
398,Odskakujoča avtomobilska igrača za kaskaderske podvige | RACEHOP,18.99,https://vigoshop.si/izdelek/bouncing-stunt-car-toy-racehop-2/,https://vigoshop.si/app/uploads/2023/08/RACEHOP-GALLERY-IMG1-min-324x324.jpg,Odskakujoča avtomobilska igrača za kaskaderske podvige | RACEHOP
399,Kovinski lomilec orehov 2 v 1 | NUTCRACKER,17.99,https://vigoshop.si/izdelek/kitchen-tools-2-in-1-stainless-steel-quick-chestnut-clip-walnut-pliers-metal-nutcracker-sheller-nut-opener-nutcracker/,https://vigoshop.si/app/uploads/2023/08/NUTCRACKER-FEATURED-IMG-324x324.jpg,Kovinski lomilec orehov 2 v 1 | NUTCRACKER
400,Večnamenska miza Rezalnik | CUTMATE,25.99€ 18.99,https://vigoshop.si/izdelek/multi-purpose-table-slicer-cutmate-3/,https://vigoshop.si/app/uploads/2023/11/CUTMATE_UPSELL_FINAL_NEW-324x324.jpg,Večnamenska miza Rezalnik | CUTMATE
401,Sončni ščitnik za avto in okno | SUNGUARD,18.99,https://vigoshop.si/izdelek/sun-visor-for-car-and-window-sunguard/,https://vigoshop.si/app/uploads/2023/06/SUNGUARD-FEATURED-IMG-min-324x324.jpg,Sončni ščitnik za avto in okno | SUNGUARD
402,Vrtni zalivalnik | SPRINK,17.99,https://vigoshop.si/izdelek/garden-sprinkler-sprink/,https://vigoshop.si/app/uploads/2023/05/SPRINK-FEATURED-IMG-min-324x324.jpg,Vrtni zalivalnik | SPRINK
403,Komplet nastavkov za vrtno cev | AQUANOZZLE,22.99,https://vigoshop.si/izdelek/set-of-attachments-for-a-garden-hose-aquanozzle/,https://vigoshop.si/app/uploads/2023/03/AQUANOZZLE-8-324x324.jpg,Komplet nastavkov za vrtno cev | AQUANOZZLE
404,Moji življenski sopotnici – ogrlica Prepletena srca LOVE_HEARTS,39.99,https://vigoshop.si/izdelek/moji-zivljenski-sopotnici-ogrlica-prepletena-srca-love_hearts/,https://vigoshop.si/app/uploads/2023/01/SI306_LOVE_HEARTS_600x600px_V1-1-324x324.jpg,Moji življenski sopotnici – ogrlica Prepletena srca LOVE_HEARTS
405,Mojemu fantu – moška verižica CESAR,39.99,https://vigoshop.si/izdelek/mojemu-fantu-moska-verizica-cesar/,https://vigoshop.si/app/uploads/2023/01/HAYDEN_02.01.23_GLORIA_SI_IMAGE_V1-1-1-324x324.jpg,Mojemu fantu – moška verižica CESAR
406,Viseča božična okenska luč (4 kosi) | MERRYLIGHTS,16.99,https://vigoshop.si/izdelek/christmas-decorative-window-hanging-lights-atmosphere-scene-decor-festive-decorative-light-merrylights/,https://vigoshop.si/app/uploads/2023/11/MERRYLIGHTS-FEATURED-IMG-min-324x324.jpg,Viseča božična okenska luč (4 kosi) | MERRYLIGHTS
407,Komplet božičnih šob | DECOCAKE,18.99,https://vigoshop.si/izdelek/christmas-nozzles-set-2/,https://vigoshop.si/app/uploads/2023/08/Christmas-Nozzles-Set-Featured-Img-min-324x324.jpg,Komplet božičnih šob | DECOCAKE
408,Električna pilica za stopala | PEDIPRO,19.99,https://vigoshop.si/izdelek/electric-foot-file-pedipro/,https://vigoshop.si/app/uploads/2023/08/PEDIPRO-FEATURED-IMG-min-324x324.jpg,Električna pilica za stopala | PEDIPRO
409,Učna knjiga o seštevanju in odštevanju | WORKBOOK,17.99,https://vigoshop.si/izdelek/workbook/,https://vigoshop.si/app/uploads/2023/08/WORKBOOK-FEATURED-IMG-min-324x324.jpg,Učna knjiga o seštevanju in odštevanju | WORKBOOK
410,Držalo za rastline v obliki listov | LEAFCLIP,17.99,https://vigoshop.si/izdelek/plant-holder-in-the-shape-of-leaves-leafclip/,https://vigoshop.si/app/uploads/2023/07/LEAFCLIP-FEATURED-IMG-min-324x324.jpg,Držalo za rastline v obliki listov | LEAFCLIP
411,Trikotna krpa za tla | ANGLEMOP,18.99,https://vigoshop.si/izdelek/triangular-floor-mop-anglemop-2/,https://vigoshop.si/app/uploads/2023/06/ANGLEMOP-324x324.jpg,Trikotna krpa za tla | ANGLEMOP
412,Elegantna moderna stenska ura | TIMEVERSE,18.99,https://vigoshop.si/izdelek/timeless-wall-clock-timeverse-2/,https://vigoshop.si/app/uploads/2023/06/Wall-Clock-Featured-Img-min-324x324.jpg,Elegantna moderna stenska ura | TIMEVERSE
413,Magnetno držalo za telefon | SNAPKO,23.99,https://vigoshop.si/izdelek/magnetic-phone-holder-snapko/,https://vigoshop.si/app/uploads/2023/04/SNAPKO-1-324x324.jpg,Magnetno držalo za telefon | SNAPKO
414,Japonski nož  | SHARPACE,22.99,https://vigoshop.si/izdelek/knife-for-threading-sharpace-2/,https://vigoshop.si/app/uploads/2023/04/Untitled-design-8-324x324.jpg,Japonski nož  | SHARPACE
415,Moji ženi – ogrlica Prepletena srca HONEY_HEARTS,39.99,https://vigoshop.si/izdelek/moji-zeni-ogrlica-prepletena-srca_honey-hearts/,https://vigoshop.si/app/uploads/2023/01/HONEY_SI_04.01.23_GLORIA_HEARTS_V1-1-1-324x324.jpg,Moji ženi – ogrlica Prepletena srca HONEY_HEARTS
416,Božični svetleči obeski za čevlje (7 kosov) | SHINETAGS,17.99,https://vigoshop.si/izdelek/7pcs-christmas-luminous-shoe-charms-illuminated-santa-claus-shoe-accessories-christmas-tree-shoe-buckles-shinetags/,https://vigoshop.si/app/uploads/2023/10/Christmas-Luminous-Shoe-Charms-Featured-Img-min-1-324x324.jpg,Božični svetleči obeski za čevlje (7 kosov) | SHINETAGS
417,Praznična ovratnica za pse z motivom snežink | DOGICOLLAR,18.99,https://vigoshop.si/izdelek/festive-snowflake-dog-collar-dogicollar/,https://vigoshop.si/app/uploads/2023/11/dogcollar3-324x324.jpg,Praznična ovratnica za pse z motivom snežink | DOGICOLLAR
418,Plašč za steklenico vina | VINOPOUCH,17.99,https://vigoshop.si/izdelek/plasc-za-steklenico-vina-vinopouch/,https://vigoshop.si/app/uploads/2023/10/Wine-Bottle-Dress-Gallery-Img4-min-1-324x324.jpg,Plašč za steklenico vina | VINOPOUCH
419,Otroška beležnica za risanje | SCRATCHYART,18.99,https://vigoshop.si/izdelek/childrens-scratch-off-art-set-creative-diy-scratch-off-painting-dazzle-doodle-book-rainbow-magic-paper-supplies-toys-suitable-for-children-over-3-years-old-play-party-gifts-scratchyart/,https://vigoshop.si/app/uploads/2023/10/Rainbow-Magic-Paper-Featured-Img-min-1-324x324.jpg,Otroška beležnica za risanje | SCRATCHYART
420,Božične kartice za kozarce (10 kosov) | CUPCARDS,16.99,https://vigoshop.si/izdelek/10pcs-christmas-cup-card-christmas-decoration-santa-hat-wine-glass-decor-xmas-tree-ornaments-home-party-decor-new-year-gift-cupcards/,https://vigoshop.si/app/uploads/2023/10/Christmas-Cup-Card-Featured-Img-min-324x324.jpg,Božične kartice za kozarce (10 kosov) | CUPCARDS
421,3D holografske snežinke (6 kosov) | HOLOFLAKE,15.99,https://vigoshop.si/izdelek/6pcs-3d-holographic-snowflakes-holoflake/,https://vigoshop.si/app/uploads/2023/10/3D-Holographic-Snowflakes-Featured-Img-min-1-324x324.jpg,3D holografske snežinke (6 kosov) | HOLOFLAKE
422,Večnamensko orodje 18 v 1 Snowflake | MULTIFLAKE,15.99,https://vigoshop.si/izdelek/18-in-1-snowflake-multitool-stainless-steel-snowflake-bottle-opener-flat-phillips-screwdriver-kit-wrench-christmas-gifts-for-men-cool-camping-gadgets-tools-gifts-for-men-husband-grandpa-uniqu/,https://vigoshop.si/app/uploads/2023/10/18-in-1-Snowflake-Multitool-Featured-Img-min-324x324.jpg,Večnamensko orodje 18 v 1 Snowflake | MULTIFLAKE
423,Luči na traku z motivom snežink 1.8m | LEDFLAKES,15.99,https://vigoshop.si/izdelek/1-8m-10led-snowflake-lights-christmas-tree-decoration-garden-arrangement-snowflake-string-lights-ledflakes/,https://vigoshop.si/app/uploads/2023/10/Snowflake-Lights-Featured-Img-min-1-324x324.jpg,Luči na traku z motivom snežink 1.8m | LEDFLAKES
424,Rezalniki za piškote v obliki zvezd (6 kosov) | STARCUTS,15.99,https://vigoshop.si/izdelek/6pcs-star-shaped-cookie-cutters-plastic-pentagram-candy-molds-biscuit-molds-baking-tools-kitchen-gadgets-kitchen-accessories-starcuts/,https://vigoshop.si/app/uploads/2023/10/Star-Shaped-Cookie-Cutters-Featured-Img-min-1-324x324.jpg,Rezalniki za piškote v obliki zvezd (6 kosov) | STARCUTS
425,"Božični viseči okraski, ki jih ustvarite sami (30 kosov) | ORNAMENTIFY",15.99,https://vigoshop.si/izdelek/partytalk-30pcs-round-wooden-discs-with-holes-3-unfinished-predrilled-natural-wood-slices-for-crafts-centerpieces-wooden-diy-christmas-ornaments-hanging-decorations-ornamentify/,https://vigoshop.si/app/uploads/2023/10/Round-Wooden-Discs-Featured-Img-min-324x324.jpg,"Božični viseči okraski, ki jih ustvarite sami (30 kosov) | ORNAMENTIFY"
426,Spenjač s sponkami za večkratno uporabo | CLAMSEAL,15.99,https://vigoshop.si/izdelek/stapler-with-reusable-staples-clamseal/,https://vigoshop.si/app/uploads/2023/10/Reusable-Stapler-Featured-Img-min-324x324.jpg,Spenjač s sponkami za večkratno uporabo | CLAMSEAL
427,Kristalna namizna svetilka | MOODLIGHT,19.99,https://vigoshop.si/izdelek/ambient-crystal-light-moodlight-2-2/,https://vigoshop.si/app/uploads/2023/04/MOODLIGHT_1-1-324x324.jpg,Kristalna namizna svetilka | MOODLIGHT
428,Otroška pametna ura | SMARTY,20.99,https://vigoshop.si/izdelek/childrens-smartwatch-smarty/,https://vigoshop.si/app/uploads/2023/10/Kids-Smart-Watch-Featured-Img-min-324x324.jpg,Otroška pametna ura | SMARTY
429,Umetna rastlina praproti | FERNY,15.99,https://vigoshop.si/izdelek/artificial-fern-leaves-ferny/,https://vigoshop.si/app/uploads/2023/10/Artificial-Fern-Leaves-Featured-Img-min-324x324.jpg,Umetna rastlina praproti | FERNY
430,Električna krtača za prah | DUSTER,16.99,https://vigoshop.si/izdelek/duster/,https://vigoshop.si/app/uploads/2023/10/DUSTER-FEATURED-IMG-324x324.jpg,Električna krtača za prah | DUSTER
431,Stroj za izdelavo mehurčkov za večkratno uporabo | BUBBLEXPLODER,17.99,https://vigoshop.si/izdelek/reusable-fireworks-bubble-machine-bubblexploder/,https://vigoshop.si/app/uploads/2023/10/Reusable-Fireworks-Bubble-Machine-Featured-Img-min-324x324.jpg,Stroj za izdelavo mehurčkov za večkratno uporabo | BUBBLEXPLODER
432,Črna tabla stenska nalepka | CHALKFUN,17.99,https://vigoshop.si/izdelek/black-wall-sticker-write-wipe-chalkfun/,https://vigoshop.si/app/uploads/2023/10/Black-Wall-Sticker-Write-Wipe-Featured-Img-min-324x324.jpg,Črna tabla stenska nalepka | CHALKFUN
433,Skladišče jajc | EGGSHELL,17.99,https://vigoshop.si/izdelek/egg-storage-facility-eggshell/,https://vigoshop.si/app/uploads/2023/10/Egg-Storage-Container-Featured-Img-324x324.jpg,Skladišče jajc | EGGSHELL
434,Zunanje dekorativne luči | STARRYSKY,15.99,https://vigoshop.si/izdelek/outdoor-decorative-lights-starrysky/,https://vigoshop.si/app/uploads/2023/09/STARRYSKY-FEATURED-IMG-min-324x324.jpg,Zunanje dekorativne luči | STARRYSKY
435,Solarna svetilka z visečimi pticami | SOLARBIRD,20.99,https://vigoshop.si/izdelek/solar-lamp-with-hanging-birds-solarbird/,https://vigoshop.si/app/uploads/2023/09/Solar-Lamp-with-hanging-birds-Featured-Img-min-324x324.jpg,Solarna svetilka z visečimi pticami | SOLARBIRD
436,Magnetni zamašek za vrata | MAGSTOP,17.99,https://vigoshop.si/izdelek/magnetic-door-closure-magstop/,https://vigoshop.si/app/uploads/2023/09/Magnetic-Door-Closure-Featured-Img-min-324x324.jpg,Magnetni zamašek za vrata | MAGSTOP
437,"Vrtna dekoracija, stari nasmejani moški | SCULPTURE",15.99,https://vigoshop.si/izdelek/garden-sculpture-old-smiling-man-and-gift-voucher-sculpture-a/,https://vigoshop.si/app/uploads/2023/09/Garden-Sculpture-Featured-Img-min-324x324.jpg,"Vrtna dekoracija, stari nasmejani moški | SCULPTURE"
438,Dekorativni svetleči kamni (komplet 100 kosov) | LUMIROCKS,17.99,https://vigoshop.si/izdelek/decorative-glowing-stones-set-of-100-lumirocks/,https://vigoshop.si/app/uploads/2023/09/Decorative-Glowing-Stones-Featured-Img-324x324.jpg,Dekorativni svetleči kamni (komplet 100 kosov) | LUMIROCKS
439,Božična dekoracija plezajočega božička | LADDERSANTA,17.99,https://vigoshop.si/izdelek/climbing-santa-christmas-decoration-laddersanta/,https://vigoshop.si/app/uploads/2023/10/LADDERSANTA-GALLERY-IMG1-min-324x324.jpg,Božična dekoracija plezajočega božička | LADDERSANTA
440,Palčni nož za vrt | THUMBYCUT,16.99,https://vigoshop.si/izdelek/thumb-knife-for-garden-thumbycut/,https://vigoshop.si/app/uploads/2023/09/THUMBYCUT-1-324x324.jpg,Palčni nož za vrt | THUMBYCUT
441,Nalepke za okno za noč čarovnic (10 nalepk u setu) | SPOOKCLINGS,18.99,https://vigoshop.si/izdelek/cmtop-halloween-sticker-window-stickers-bats-pumpkin-vampire-decoration-de-halloween-pvc-static-stickers-double-sided-for-halloween-party-10-sheets-a/,https://vigoshop.si/app/uploads/2023/11/SPOOKCLINGS-1-324x324.jpg,Nalepke za okno za noč čarovnic (10 nalepk u setu) | SPOOKCLINGS
442,Prenosna vreča za smeti | CARBIN,18.99,https://vigoshop.si/izdelek/carbin/,https://vigoshop.si/app/uploads/2023/09/CARBIN-FEATURED-IMG-min-324x324.jpg,Prenosna vreča za smeti | CARBIN
443,Komplet 27 kosov za risanje z geometrijskimi spirografi | SPIROART,18.99,https://vigoshop.si/izdelek/27-piece-set-for-drawing-with-geometric-spirographs-spiroart/,https://vigoshop.si/app/uploads/2023/08/SPIROART-FEATURED-IMG-min-324x324.jpg,Komplet 27 kosov za risanje z geometrijskimi spirografi | SPIROART
444,Svilnato priloženo pregrinjalo | SILKYFIT,22.99,https://vigoshop.si/izdelek/silky-fitted-sheet-silkyfit/,https://vigoshop.si/app/uploads/2023/08/SILKYFIT-FEATURED-IMG-min-324x324.jpg,Svilnato priloženo pregrinjalo | SILKYFIT
445,Električna pilica za stopala z vrtljivo glavo | SMOOTHFEET,18.99,https://vigoshop.si/izdelek/electric-foot-file-with-rotating-head-smoothfeet-2/,https://vigoshop.si/app/uploads/2023/08/SMOOTHFEET-FEATURED-IMG-min-324x324.jpg,Električna pilica za stopala z vrtljivo glavo | SMOOTHFEET
446,Zapestnica proti komarjem za otroke (3 kosi) | BUZZBANDS,17.99,https://vigoshop.si/izdelek/bracelet-anti-mosquito-for-children-3-pieces-kidpro-and-gift-voucher/,https://vigoshop.si/app/uploads/2023/07/Mosquito-Repellent-Bracelet-Featured-Img-min-324x324.jpg,Zapestnica proti komarjem za otroke (3 kosi) | BUZZBANDS
447,Premium pametna ura | WATCHLITE,19.99,https://vigoshop.si/izdelek/premium-smartwatch-watchlite/,https://vigoshop.si/app/uploads/2023/10/1-2-324x324.jpg,Premium pametna ura | WATCHLITE
448,Set za dekoracijo za zabavo | BALLOONZIA,22.99,https://vigoshop.si/izdelek/decorative-set-perfectparty-balloonzia/,https://vigoshop.si/app/uploads/2023/06/BALLOONZIA-FEATURED-IMG-min-324x324.jpg,Set za dekoracijo za zabavo | BALLOONZIA
449,Podaljški za lase v obliki kitk | BRAIDELLA,17.99,https://vigoshop.si/izdelek/hair-extensions-in-the-form-of-braids-braidella/,https://vigoshop.si/app/uploads/2023/06/BRAIDELLA-FEATURED-IMG-min-324x324.jpg,Podaljški za lase v obliki kitk | BRAIDELLA
450,Stensko držalo za kolo | WHELLWISE,19.99,https://vigoshop.si/izdelek/wall-mounted-bicycle-holder-whellwise/,https://vigoshop.si/app/uploads/2023/05/Wall-Mounted-Bicycle-Holder-Featured-Img-min-324x324.jpg,Stensko držalo za kolo | WHELLWISE
451,Zložljiva prenosna tipkovnica Bluetooth FOLDITYPE,34.99,https://vigoshop.si/izdelek/tri-fold-portable-bluetooth-keyboard-and-gift-card-folditype-3/,https://vigoshop.si/app/uploads/2023/03/FOLDITYPE-FEATURED-IMG-min-1-2-324x324.jpg,Zložljiva prenosna tipkovnica Bluetooth FOLDITYPE
452,Viseči šopek orhidej | HANGROSE,18.99,https://vigoshop.si/izdelek/hanging-bouquet-of-orchids-2/,https://vigoshop.si/app/uploads/2023/03/HANGROSE-FEATURED-IMG-min-3-324x324.jpg,Viseči šopek orhidej | HANGROSE
453,6 in 1 Travel Storage Organiser Bags | PACKERPRO,29.99€ 18.99,https://vigoshop.si/izdelek/6-in-1-travel-storage-organiser-bags-packerpro/,https://vigoshop.si/app/uploads/2023/08/PACKERPRO-3-324x324.jpg,6 in 1 Travel Storage Organiser Bags | PACKERPRO
454,Magic Pen for 3D creations | ARTPEN,23.99,https://vigoshop.si/izdelek/magic-pen-for-3d-creations-printpen/,https://vigoshop.si/app/uploads/2023/02/PRINTPEN-FEATURED-IMG-min-324x324.jpg,Magic Pen for 3D creations | ARTPEN
455,Stativ za influencerje | STUDISTAND,39.99,https://vigoshop.si/izdelek/the-self-studio/,https://vigoshop.si/app/uploads/2023/02/The_Self_Studio_Featured_Img-min-1-324x324.jpg,Stativ za influencerje | STUDISTAND
456,"Moji bodoči ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla NUSHI",39.99,https://vigoshop.si/izdelek/moji-bodoci-zeni-obesek-iz-14k-belega-zlata-pozlacen-cez-nerjavece-jeklo-in-ogrlica-iz-nerjavecega-jekla-nushi/,https://vigoshop.si/app/uploads/2023/01/SI307_NUSHI_600x600px_V1-2-1-324x324.jpg,"Moji bodoči ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla NUSHI"
457,"Moji punci - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla JULIET",39.99,https://vigoshop.si/izdelek/moji-punci-obesek-iz-14k-belega-zlata-pozlacen-cez-nerjavece-jeklo-in-ogrlica-iz-nerjavecega-jekla-juliet/,https://vigoshop.si/app/uploads/2023/01/JULIET_2.1.2023_MASA_SI_1000x1000px_V1-1-324x324.jpg,"Moji punci - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla JULIET"
458,"Moji življenjski sopotnici - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla LOVE",39.99,https://vigoshop.si/izdelek/moji-zivljenjski-sopotnici-obesek-iz-14k-belega-zlata-pozlacen-cez-nerjavece-jeklo-in-ogrlica-iz-nerjavecega-jekla-love/,https://vigoshop.si/app/uploads/2023/01/SI306_LOVE_600x600px_V1-1-324x324.jpg,"Moji življenjski sopotnici - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla LOVE"
459,"Moji najbolj seksi ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla MARY",39.99,https://vigoshop.si/izdelek/moji-najbolj-seksi-zeni-obesek-iz-14k-belega-zlata-pozlacen-cez-nerjavece-jeklo-in-ogrlica-iz-nerjavecega-jekla-mary/,https://vigoshop.si/app/uploads/2023/01/SI308_MARY_600x600px_V1-1-324x324.jpg,"Moji najbolj seksi ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla MARY"
460,Velikonočni obesek iz klobučevine DIY zajček | BUNNYSTER,18.99,https://vigoshop.si/izdelek/easter-felt-pendant-diy-bunny/,https://vigoshop.si/app/uploads/2023/01/Easter-Decorations-Felt-Bunny-Featured-Img-min-324x324.jpg,Velikonočni obesek iz klobučevine DIY zajček | BUNNYSTER
461,High waisted leggings | NEROFIT,23.99,https://vigoshop.si/izdelek/fit-tights/,https://vigoshop.si/app/uploads/2022/02/Fit-Tights-Featured-Img-min-324x324.jpg,High waisted leggings | NEROFIT
